Timestamp,Class,Archetype,Rank,Link,Class1,Archetype1,First1,Result1,Class2,Archetype2,First2,Result2,Class3,Archetype3,First3,Result3,Class4,Archetype4,First4,Result4,Class5,Archetype5,First5,Result5,Wins,First
2018/09/15 11:34:28 AM MDT,Shadowcraft,Midrange,Master,,Shadowcraft,Arcus,2.0,1.0,Bloodcraft,Dfb,1.0,0.0,Runecraft,Dshift,1.0,1.0,Shadowcraft,Midrange,2.0,1.0,Havencraft,Seraph,1.0,1.0,4.0,0.0
2018/09/15 11:36:03 AM MDT,Bloodcraft,Dfb,Master,,Bloodcraft,Dfb,1.0,1.0,Shadowcraft,Midrange,2.0,1.0,Bloodcraft,Vengeance,1.0,1.0,Shadowcraft,Midrange,1.0,1.0,Forestcraft,Ptp,1.0,1.0,5.0,0.0
2018/09/15 12:13:17 PM MDT,Runecraft,Burn,Master,https://shadowverse-portal.com/deck/1.3.66IXe.66IXe.6HkyA.6HkyA.6HkyA.6LZ5A.6LZ5A.6LZ5A.66NA2.66NA2.66NA2.6A8t6.6Dz06.6Dz06.6Dz06.6PPgQ.6PPgQ.6PPgQ.6LbI6.6LbI6.6LbI6.6Dwa0.6Dwa0.6Dwa0.6X49C.6X49C.6A9bg.6A9bg.6A9bg.6Hs1I.6Hs1I.6Hs1I.6PNja.6HpbC.6HpbC.6HpbC.6E0Aw.6E0Aw.6PSc4.6PSc4?lang=en#,Runecraft,Burn,2.0,1.0,Runecraft,Daria,1.0,1.0,Runecraft,Conjuring,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Swordcraft,Aggro,1.0,1.0,5.0,0.0
2018/09/15 1:10:25 PM MDT,Havencraft,Seraph,Grand Master,,Bloodcraft,Dfb,2.0,1.0,Bloodcraft,Vengeance,1.0,1.0,Bloodcraft,Dfb,2.0,1.0,Shadowcraft,Midrange,2.0,1.0,Portalcraft,Puppet,2.0,1.0,5.0,0.0
2018/09/15 2:00:43 PM MDT,Runecraft,Burn,AA,,Runecraft,Daria,1.0,1.0,Dragoncraft,Ramp,2.0,1.0,Forestcraft,Roach,1.0,1.0,Shadowcraft,Midrange,2.0,1.0,Shadowcraft,Midrange,1.0,0.0,4.0,0.0
2018/09/16 12:38:57 AM MDT,Runecraft,Daria,Master,,Swordcraft,Spartacus,1.0,1.0,Bloodcraft,,2.0,1.0,Bloodcraft,Dfb,1.0,0.0,Havencraft,Tenko,2.0,0.0,Dragoncraft,Ramp,2.0,0.0,2.0,0.0
2018/09/16 7:46:14 AM MDT,Bloodcraft,Dfb,Master,,Forestcraft,Aggro,2.0,1.0,Bloodcraft,Dfb,2.0,0.0,Swordcraft,Midrange,2.0,1.0,Shadowcraft,Midrange,1.0,0.0,Runecraft,Dshift,1.0,1.0,3.0,0.0
2018/09/16 11:51:54 AM MDT,Forestcraft,Roach,A,,Bloodcraft,Dfb,1.0,1.0,Swordcraft,Aggro,1.0,0.0,Shadowcraft,Midrange,1.0,1.0,Shadowcraft,Atomy,2.0,0.0,Swordcraft,Midrange,1.0,0.0,2.0,0.0
2018/09/16 1:46:55 PM MDT,Bloodcraft,Dfb,A,,Runecraft,Daria,1.0,1.0,Runecraft,Ginger,1.0,1.0,Swordcraft,Aggro,2.0,1.0,Forestcraft,Roach,2.0,1.0,Shadowcraft,Midrange,2.0,1.0,5.0,0.0
2018/09/16 7:02:33 PM MDT,Bloodcraft,Dfb,Master,,Forestcraft,Roach,2.0,1.0,Runecraft,Dshift,2.0,1.0,Bloodcraft,Dfb,1.0,0.0,Runecraft,Dshift,1.0,1.0,Forestcraft,Roach,2.0,1.0,4.0,0.0
2018/09/16 7:45:31 PM MDT,Shadowcraft,Nephthys,Master,https://shadowverse-portal.com/deck/1.5.63FiQ.63FiQ.63FiQ.6Avi6.6Avi6.6Avi6.6IVXY.6IVXY.6IVXY.6MJgs.6MJgs.6MJgs.6XoXy.6XoXy.6XoXy.6Ei7Q.6Ei7Q.6Ei7Q.63Kb4.63Kb4.63Kb4.6Q8Io.6Q8Io.6Q8Io.6Avhy.6Avhy.6MOZ2.6MOZ2.6MOZ2.63KbE.63KbE.6AviG.6AviG.6AviG.63Jsg.63Jsg.63Jsg.6A-aI.6A-aI.6A-aI?lang=en,Shadowcraft,Midrange,,1.0,Bloodcraft,Vengeance,,1.0,Shadowcraft,Midrange,,1.0,Bloodcraft,Dfb,,1.0,Bloodcraft,Vengeance,,1.0,5.0,0.0
2018/09/16 8:08:19 PM MDT,Shadowcraft,Midrange,Master,,Shadowcraft,Midrange,2.0,0.0,Runecraft,Dirt,1.0,1.0,Shadowcraft,Midrange,1.0,0.0,Swordcraft,Aggro,2.0,1.0,Bloodcraft,Dfb,2.0,1.0,3.0,0.0
2018/09/16 8:32:49 PM MDT,Bloodcraft,Dfb,Master,,Forestcraft,Neutral,1.0,0.0,Forestcraft,Neutral,1.0,0.0,Swordcraft,Spartacus,2.0,0.0,Swordcraft,Aggro,2.0,0.0,Bloodcraft,Dfb,1.0,1.0,1.0,0.0
2018/09/16 8:37:45 PM MDT,Bloodcraft,Dfb,Master,,Shadowcraft,Midrange,1.0,1.0,Bloodcraft,Dfb,2.0,1.0,Havencraft,Tenko,1.0,0.0,Runecraft,Burn,1.0,1.0,Bloodcraft,Aggro,2.0,1.0,4.0,0.0
2018/09/16 8:54:44 PM MDT,Runecraft,Dirt,A,,Runecraft,Daria,,1.0,Shadowcraft,Aggro,2.0,1.0,Bloodcraft,Dfb,,1.0,Shadowcraft,Midrange,1.0,0.0,Runecraft,Dirt,2.0,1.0,4.0,0.0
2018/09/16 9:10:59 PM MDT,Shadowcraft,Midrange,Master,http://sv.bagoum.com/db/DjF,Shadowcraft,Midrange,2.0,1.0,Shadowcraft,Midrange,1.0,1.0,Bloodcraft,Dfb,1.0,1.0,Bloodcraft,Vengeance,2.0,1.0,Shadowcraft,Midrange,2.0,0.0,4.0,0.0
2018/09/16 9:32:18 PM MDT,Bloodcraft,Vengeance,AA,,Swordcraft,Aggro,2.0,0.0,Swordcraft,Aggro,2.0,0.0,Shadowcraft,Midrange,2.0,0.0,Shadowcraft,Midrange,2.0,0.0,Dragoncraft,Ramp,1.0,0.0,0.0,0.0
2018/09/16 9:34:46 PM MDT,Shadowcraft,Atomy,A,,Bloodcraft,Dfb,1.0,1.0,Dragoncraft,Ramp,2.0,1.0,Shadowcraft,Midrange,1.0,0.0,Shadowcraft,Midrange,2.0,1.0,Bloodcraft,Dfb,1.0,1.0,4.0,0.0
2018/09/16 9:34:48 PM MDT,Havencraft,Storm,B,http://sv.bagoum.com/db/DhF,Portalcraft,Artifact,,1.0,Dragoncraft,,,1.0,Runecraft,Dshift,,0.0,Swordcraft,Midrange,,1.0,Shadowcraft,Midrange,,1.0,4.0,0.0
2018/09/16 10:01:42 PM MDT,Swordcraft,Spartacus,C,,Swordcraft,,1.0,1.0,Swordcraft,Leonidas,1.0,0.0,Shadowcraft,Midrange,1.0,1.0,Runecraft,Daria,1.0,0.0,Shadowcraft,Atomy,2.0,1.0,3.0,0.0
2018/09/16 10:27:23 PM MDT,Havencraft,Seraph,Master,,Dragoncraft,Ramp,,1.0,Forestcraft,Roach,2.0,1.0,Shadowcraft,Midrange,2.0,1.0,Havencraft,Elana,2.0,1.0,Shadowcraft,Aggro,2.0,0.0,4.0,0.0
2018/09/16 10:45:19 PM MDT,Bloodcraft,Dfb,Master,https://shadowverse-portal.com/deck/1.6.6YBRY.6YBRY.6YBRY.63dOW.63dOW.63dOW.63gJY.63gJY.63gJY.63dOg.6F6FS.6F6FS.6MkXc.6MkXc.6MkXc.6YFqo.6YFqo.6YFqo.5_pzw.5_pzw.5_pzw.5_p-4.5_p-4.5_p-4.6MlGA.6MlGA.6F6kY.6F6kY.63ilo.63ilo.63ilo.6YDOY.6YDOY.6YDOY.63i_Q.63i_Q.63i_Q.6URhy.6URhy.6URhy?lang=en,Havencraft,Tenko,2.0,0.0,Bloodcraft,Dfb,2.0,1.0,Forestcraft,Roach,1.0,1.0,Runecraft,Dshift,2.0,1.0,Runecraft,Dshift,1.0,1.0,4.0,0.0
2018/09/16 10:55:06 PM MDT,Forestcraft,Aggro,Beginner,,Bloodcraft,Aggro,2.0,1.0,Dragoncraft,Jabberwock,1.0,0.0,Shadowcraft,Reanimate,1.0,0.0,Runecraft,Dshift,2.0,0.0,Shadowcraft,Reanimate,2.0,1.0,2.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/09/17 12:04:09 AM MDT,Havencraft,Tenko,A,,Runecraft,Dshift,1.0,1.0,Shadowcraft,Midrange,1.0,1.0,Runecraft,Dshift,1.0,1.0,Bloodcraft,Dfb,1.0,1.0,Forestcraft,Neutral,2.0,0.0,4.0,0.0
2018/09/17 12:41:30 AM MDT,Bloodcraft,Bloody Mary,A,,Shadowcraft,Midrange,2.0,0.0,Dragoncraft,Ramp,1.0,1.0,Swordcraft,Leonidas,2.0,1.0,Havencraft,Seraph,2.0,1.0,Bloodcraft,Dfb,2.0,1.0,4.0,0.0
2018/09/17 1:19:00 AM MDT,Swordcraft,Aggro,Master,,Havencraft,Elana,1.0,1.0,Bloodcraft,Aggro,2.0,1.0,Dragoncraft,Aggro,2.0,0.0,Havencraft,Tenko,1.0,1.0,Shadowcraft,Midrange,2.0,1.0,4.0,0.0
2018/09/17 1:54:12 AM MDT,Runecraft,Dshift,D,,Bloodcraft,Dfb,2.0,1.0,Dragoncraft,Ramp,1.0,1.0,Shadowcraft,Midrange,2.0,1.0,Dragoncraft,Discard,2.0,0.0,Shadowcraft,Midrange,1.0,1.0,4.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/09/17 4:17:21 AM MDT,Bloodcraft,Dfb,Grand Master,,Portalcraft,Puppet,1.0,0.0,Havencraft,Tenko,1.0,1.0,Bloodcraft,Vengeance,2.0,1.0,Dragoncraft,Jabberwock,1.0,1.0,Runecraft,Dshift,1.0,1.0,4.0,0.0
2018/09/17 4:40:23 AM MDT,Dragoncraft,Roost,Master,,Havencraft,Tenko,2.0,1.0,Runecraft,Dshift,1.0,1.0,Portalcraft,Puppet,2.0,1.0,Shadowcraft,Midrange,2.0,1.0,Shadowcraft,Midrange,2.0,1.0,5.0,0.0
2018/09/17 4:42:58 AM MDT,Swordcraft,Spartacus,AA,,Bloodcraft,Dfb,,0.0,Portalcraft,Puppet,,0.0,Shadowcraft,Midrange,,0.0,Shadowcraft,Midrange,,0.0,Shadowcraft,Midrange,,0.0,0.0,0.0
2018/09/17 4:50:51 AM MDT,Havencraft,Tenko,Master,,Runecraft,Dshift,2.0,1.0,Swordcraft,Spartacus,2.0,0.0,Bloodcraft,Dfb,1.0,1.0,Havencraft,Tenko,1.0,1.0,Havencraft,Tenko,2.0,1.0,4.0,0.0
2018/09/17 6:14:15 AM MDT,Havencraft,Storm,B,,Shadowcraft,Midrange,2.0,0.0,Shadowcraft,Atomy,2.0,0.0,Forestcraft,Roach,2.0,0.0,Havencraft,Ptp,,0.0,Runecraft,Dirt,,1.0,1.0,0.0
2018/09/17 6:28:53 AM MDT,Dragoncraft,Roost,AA,,Bloodcraft,Aggro,2.0,1.0,Bloodcraft,Dfb,1.0,0.0,Havencraft,Summit,2.0,1.0,Shadowcraft,Midrange,2.0,1.0,Bloodcraft,Dfb,2.0,1.0,4.0,0.0
2018/09/17 7:07:52 AM MDT,Shadowcraft,Midrange,Grand Master,https://shadowverse-portal.com/deck/1.5.63E_G.63E_G.63E_G.6XtQc.6XtQc.6XtQc.6XmqQ.6XmqQ.6XmqQ.6Avi6.6Avi6.6Avi6.6EmHC.6IVXY.6IVXY.6IVXY.6IXzo.6MJgs.6MJgs.6MJgs.6XoXy.6XoXy.6XoXy.6Ei7Q.6Ei7Q.6Ei7Q.675ZG.675ZG.6XoXo.6Q8Io.6Q8Io.6Q8Io.6Ejr6.6Ejr6.6Ejr6.63KbE.63KbE.6EojS.6EojS.6EojS?lang=en,Runecraft,Burn,2.0,1.0,Runecraft,Daria,1.0,1.0,Shadowcraft,Midrange,2.0,1.0,Bloodcraft,Dfb,2.0,1.0,Forestcraft,Roach,2.0,1.0,5.0,0.0
2018/09/17 8:11:36 AM MDT,Bloodcraft,Dfb,Grand Master,,Havencraft,Storm,2.0,1.0,Runecraft,Dshift,1.0,0.0,Dragoncraft,Discard,2.0,1.0,Runecraft,Dshift,2.0,1.0,Dragoncraft,Ramp,1.0,1.0,4.0,0.0
2018/09/17 9:03:59 AM MDT,Havencraft,Tenko,AA,,Swordcraft,Midrange,2.0,0.0,Havencraft,Summit,1.0,1.0,Dragoncraft,Ramp,2.0,1.0,Runecraft,Dshift,1.0,1.0,Bloodcraft,Dfb,2.0,0.0,3.0,0.0
2018/09/17 9:05:49 AM MDT,Havencraft,Tenko,AA,,Havencraft,Elana,1.0,1.0,Runecraft,Spellboost,2.0,1.0,Shadowcraft,Midrange,2.0,0.0,Havencraft,Summit,2.0,1.0,Runecraft,Spellboost,1.0,1.0,4.0,0.0
2018/09/17 10:11:05 AM MDT,Havencraft,Storm,AA,,Bloodcraft,Dfb,2.0,1.0,Bloodcraft,Dfb,2.0,1.0,Bloodcraft,Dfb,1.0,1.0,Dragoncraft,Ramp,2.0,0.0,Runecraft,Dshift,2.0,0.0,3.0,0.0
2018/09/17 11:28:48 AM MDT,Bloodcraft,Dfb,AA,,Dragoncraft,Ramp,,1.0,Forestcraft,Control,,0.0,Dragoncraft,Dragonplate,,1.0,Bloodcraft,Dfb,1.0,1.0,Shadowcraft,Midrange,,1.0,4.0,0.0
2018/09/17 1:30:39 PM MDT,Swordcraft,Midrange,Master,,Bloodcraft,Aggro,1.0,1.0,Shadowcraft,Midrange,2.0,0.0,Runecraft,Dshift,1.0,1.0,Runecraft,Dshift,2.0,1.0,Shadowcraft,Midrange,2.0,0.0,3.0,0.0
2018/09/17 9:15:26 PM MDT,Bloodcraft,Dfb,Master,,Forestcraft,Roach,1.0,1.0,Runecraft,Dshift,2.0,1.0,Runecraft,Dshift,1.0,1.0,Shadowcraft,Midrange,1.0,1.0,Swordcraft,Aggro,1.0,1.0,5.0,0.0
2018/09/17 10:21:05 PM MDT,Bloodcraft,Dfb,AA,,Forestcraft,Roach,2.0,0.0,Shadowcraft,Midrange,1.0,1.0,Shadowcraft,Midrange,2.0,1.0,Bloodcraft,Dfb,2.0,1.0,Shadowcraft,Midrange,2.0,1.0,4.0,0.0
2018/09/18 12:45:08 AM MDT,Shadowcraft,Midrange,Master,,Bloodcraft,Vengeance,1.0,1.0,Bloodcraft,Dfb,2.0,0.0,Forestcraft,Roach,2.0,1.0,Forestcraft,Roach,1.0,1.0,Havencraft,Tenko,2.0,1.0,4.0,0.0
2018/09/18 12:52:14 AM MDT,Shadowcraft,Midrange,B,,Swordcraft,Aggro,1.0,1.0,Runecraft,Dshift,2.0,0.0,Runecraft,Dshift,2.0,0.0,Dragoncraft,Ramp,2.0,0.0,Runecraft,Daria,2.0,0.0,1.0,0.0
2018/09/18 1:46:24 AM MDT,Runecraft,Dirt,Master,https://shadowverse-portal.com/deck/1.3.6HkyA.6HkyA.6HkyA.66IXe.66IXe.6LZ5A.6LZ5A.6LZ5A.66NA2.66NA2.66NA2.6Dz06.6Dz06.6Dz06.6A8t6.6A8t6.6PPgQ.6PPgQ.6PPgQ.6LbI6.6LbI6.6LbI6.6Dwa0.6Dwa0.6Dwa0.6X49C.6X49C.6X49C.6A9bg.6A9bg.6A9bg.6Hs1I.6Hs1I.6Hs1I.6HpbC.6HpbC.6HpbC.6E0Aw.6E0Aw.659nE?lang=en,Shadowcraft,Midrange,1.0,1.0,Swordcraft,Aggro,1.0,1.0,Bloodcraft,Dfb,2.0,1.0,Shadowcraft,Midrange,1.0,0.0,Shadowcraft,Midrange,2.0,1.0,4.0,0.0
2018/09/18 3:10:17 AM MDT,Bloodcraft,Dfb,A,http://sv.bagoum.com/db/DkW,Forestcraft,Aggro,2.0,0.0,Shadowcraft,Ptp,1.0,1.0,Shadowcraft,Midrange,1.0,1.0,Havencraft,,2.0,1.0,Swordcraft,Midrange,1.0,1.0,4.0,0.0
2018/09/18 3:51:49 AM MDT,Havencraft,Tenko,Grand Master,http://sv.bagoum.com/db/DkZ,Bloodcraft,Dfb,2.0,1.0,Dragoncraft,Ramp,1.0,1.0,Havencraft,Elana,1.0,1.0,Shadowcraft,Midrange,2.0,1.0,Shadowcraft,Midrange,2.0,1.0,5.0,0.0
2018/09/18 5:15:42 AM MDT,Shadowcraft,Atomy,Master,,Bloodcraft,Dfb,1.0,0.0,Forestcraft,Roach,2.0,1.0,Shadowcraft,Arcus,2.0,0.0,Dragoncraft,Ramp,1.0,0.0,Havencraft,Elana,1.0,0.0,1.0,0.0
2018/09/18 6:10:09 AM MDT,Bloodcraft,Dfb,Master,,Bloodcraft,Dfb,2.0,0.0,Bloodcraft,Dfb,1.0,1.0,Dragoncraft,Aggro,2.0,1.0,Swordcraft,Spartacus,1.0,0.0,Bloodcraft,Vengeance,1.0,1.0,3.0,0.0
2018/09/18 9:41:41 AM MDT,Bloodcraft,Dfb,A,,Shadowcraft,Midrange,2.0,1.0,Bloodcraft,Vengeance,2.0,1.0,Shadowcraft,Midrange,1.0,0.0,Shadowcraft,Reanimate,2.0,1.0,Dragoncraft,Dragonplate,1.0,0.0,3.0,0.0
2018/09/18 10:02:50 AM MDT,Forestcraft,Roach,Master,,Runecraft,Dirt,1.0,0.0,Forestcraft,Aggro,1.0,1.0,Runecraft,Daria,2.0,1.0,Runecraft,Dirt,2.0,1.0,Bloodcraft,Dfb,1.0,1.0,4.0,0.0
2018/09/18 11:30:22 AM MDT,Bloodcraft,Dfb,AA,http://sv.bagoum.com/db/Df5,Shadowcraft,Midrange,1.0,1.0,Havencraft,Elana,2.0,1.0,Shadowcraft,Midrange,2.0,1.0,Forestcraft,Control,2.0,1.0,Havencraft,Elana,2.0,1.0,5.0,0.0
2018/09/18 12:05:41 PM MDT,Dragoncraft,Roost,AA,,Bloodcraft,Dfb,1.0,1.0,Swordcraft,Midrange,2.0,0.0,Runecraft,,1.0,1.0,Forestcraft,Ptp,2.0,1.0,Havencraft,Tenko,2.0,1.0,4.0,0.0
2018/09/18 12:31:31 PM MDT,Portalcraft,Puppet,Master,,Havencraft,Elana,,1.0,Shadowcraft,Midrange,,1.0,Bloodcraft,Vengeance,,0.0,Havencraft,Elana,,1.0,Bloodcraft,Vengeance,,1.0,4.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/09/18 2:38:35 PM MDT,Shadowcraft,Midrange,AA,,Dragoncraft,Dragonplate,1.0,1.0,Runecraft,Dshift,2.0,0.0,Havencraft,Storm,2.0,0.0,Bloodcraft,Dfb,1.0,1.0,Dragoncraft,Ramp,2.0,1.0,3.0,0.0
2018/09/18 6:56:15 PM MDT,Dragoncraft,Dragonplate,AA,http://sv.bagoum.com/db/Dkv,Runecraft,Dshift,2.0,1.0,Shadowcraft,Reanimate,1.0,1.0,Havencraft,Storm,1.0,0.0,Runecraft,Ptp,2.0,0.0,Runecraft,Daria,1.0,0.0,2.0,0.0
2018/09/18 7:56:12 PM MDT,Dragoncraft,Dragonplate,AA,http://sv.bagoum.com/db/Dkv,Dragoncraft,Roost,1.0,1.0,Havencraft,Storm,1.0,0.0,Runecraft,Abyss Summoner,1.0,1.0,Forestcraft,Neutral,1.0,1.0,Bloodcraft,Dfb,1.0,1.0,4.0,0.0
2018/09/19 3:18:14 AM MDT,Dragoncraft,Aggro,Master,,Dragoncraft,Roost,1.0,1.0,Dragoncraft,Aggro,1.0,1.0,Forestcraft,Control,2.0,0.0,Bloodcraft,Dfb,2.0,1.0,Shadowcraft,Midrange,1.0,0.0,3.0,0.0
2018/09/19 3:51:27 AM MDT,Bloodcraft,Aggro,Master,,Forestcraft,Neutral,1.0,0.0,Shadowcraft,Midrange,2.0,1.0,Shadowcraft,Midrange,2.0,0.0,Dragoncraft,Roost,1.0,1.0,Runecraft,Daria,2.0,1.0,3.0,0.0
2018/09/19 10:40:23 AM MDT,Bloodcraft,Vengeance,Master,https://shadowverse-portal.com/deck/1.6.6YBRY.6YBRY.6YBRY.63dOg.6BFgM.6BFgM.6BFgM.6F3pC.6F3pC.6F3pC.6YFqo.6YFqo.6YFqo.g3j34.g3j34.g3j34.63dQ4.63dQ4.6QWEC.6QWEC.5_pFg.5_pFg.5_pFg.6FB7o.6FB7o.6YDOi.6YDOi.6YDOi.fyBMo.6F6Fm.6F6Fm.6F6Fm.63i_Q.63i_Q.63i_Q.6URho.6URho.6IyqY.6IyqY.6IyqY?lang=en,Dragoncraft,Roost,1.0,0.0,Bloodcraft,Control,1.0,1.0,Bloodcraft,Dfb,2.0,1.0,Swordcraft,Spartacus,1.0,1.0,Forestcraft,Roach,2.0,1.0,4.0,0.0
2018/09/19 11:09:06 AM MDT,Bloodcraft,Dfb,AA,,Bloodcraft,Vengeance,2.0,0.0,Bloodcraft,Vengeance,1.0,1.0,Shadowcraft,Midrange,2.0,1.0,Runecraft,Dirt,2.0,1.0,Shadowcraft,Midrange,1.0,1.0,4.0,0.0
2018/09/19 1:09:31 PM MDT,Havencraft,Tenko,Grand Master,http://sv.bagoum.com/db/DlH,Dragoncraft,Ramp,1.0,1.0,Runecraft,Dshift,2.0,1.0,Bloodcraft,Dfb,2.0,1.0,Havencraft,Storm,2.0,0.0,Shadowcraft,Midrange,2.0,1.0,4.0,0.0
2018/09/19 1:10:49 PM MDT,Havencraft,Tenko,Grand Master,http://sv.bagoum.com/db/DlH,Shadowcraft,Midrange,2.0,1.0,Bloodcraft,Vengeance,2.0,1.0,Shadowcraft,Midrange,2.0,1.0,Shadowcraft,Midrange,1.0,1.0,Shadowcraft,Midrange,2.0,1.0,5.0,0.0
2018/09/19 3:53:10 PM MDT,Runecraft,Dirt,Master,,Shadowcraft,Midrange,2.0,0.0,Shadowcraft,Midrange,1.0,0.0,Shadowcraft,Midrange,1.0,0.0,Shadowcraft,Midrange,2.0,0.0,Shadowcraft,Midrange,1.0,0.0,0.0,0.0
2018/09/19 5:17:08 PM MDT,Havencraft,Tenko,A,https://shadowverse-portal.com/deck/1.7.6N9tI.6N9tI.6N9tI.6Ybp2.6Ybp2.6Ybp2.60COa.60COa.60COa.6UjGo.6UjGo.6UjGo.6Uo9I.6Uo9I.6Uo9I.6Unvg.6Unvg.6Unvg.6JJI2.6JJI2.6JJI2.6JGMi.6JGMi.6JGMi.6YeFI.6YeFI.6YeFI.6Uq6I.6Uq6I.6FUg6.6FUg6.6FUg6.645Pw.645Pw.645Pw.6FZYS.6ODlM.6ODlM.6ODlM.65GMo?lang=en,Havencraft,Seraph,1.0,1.0,Portalcraft,Puppet,2.0,0.0,Bloodcraft,Dfb,1.0,0.0,Forestcraft,Roach,2.0,1.0,Dragoncraft,Aggro,1.0,1.0,3.0,0.0
